1981	7	31	0	0	0.01	0.68	0	0	0	0	0.29	0	0.01
1981	8	1	0	0	0.05	2.08	0	0.36	0	0	0.43	0.95	0.01
1981	8	2	0.04	0	0.03	0.18	0.01	0.09	0	0	0.07	7.52	0.00
1981	8	3	0.12	0.02	0.09	0.02	0.06	0.62	0	0	0	1.43	0.00
1981	8	4	0.08	0.41	0.01	0	0.12	0.49	0	0	0	0	0.05
1981	8	5	2.36	1.03	0	0.02	1.07	0.24	0	0.04	0.02	0	2.13
1981	8	6	0.77	0.4	0	0.01	0.39	0.2	0	0	9.62	0	0.57
1981	8	7	0.09	0.15	0	0.22	0.08	0.96	0.3	0	5.14	0	0.03
1981	8	8	0.06	0.13	0.01	0.02	0.08	7.74	0.36	0.09	0.41	0.52	0.00
1981	8	9	1.82	0.12	0.03	0	0.03	0.24	0.02	0.04	0.02	1.84	0.85
1981	8	10	0.34	0.12	0.01	0.02	0	0.01	0	0.17	0.65	0.18	6.23
1981	8	11	5.27	0.16	0	0.06	0	0.7	0	0.2	0.54	0	4.30
1981	8	12	0.24	0.36	0	0.15	0	4.03	0.01	0.2	1.21	0	0.00
1981	8	13	4.38	0.14	0	0	0	0.42	0	0.09	0.27	0.31	0.24
1981	8	14	5.02	0.1	0	0	0	0.35	0	0.01	0.06	1.88	0.08
1981	8	15	0.04	0.37	0	0.2	0	0.06	0	0	0.02	1.51	0.02
1981	8	16	0.01	0.16	0	0.35	0	0.07	0	0.02	0.22	2.71	0.05
1981	8	17	0	0.11	0	0	0	1.02	0	0	0	5.04	0.00
1981	8	18	0	0.15	0	0.13	0	2.67	0.02	0	0	1.12	0.25
1981	8	19	0	0.16	0	0.01	0	1.03	0	0	0	0.08	0.22
1981	8	20	0	0.53	0.15	0.01	0	0.13	0	0	0	0	0.03
1981	8	21	0.04	0.36	0.02	0.46	0.02	0.27	0.11	0	0.01	0	0.01
1981	8	22	0.51	0.09	0	1.9	0.3	0.34	0.77	0.03	0.01	0	0.01
1981	8	23	0.64	0.03	0	0.24	0.01	0.23	1.89	0.12	0.02	0.05	0.05
1981	8	24	0.23	0.09	0	0.01	0.11	0.08	0.14	0.12	0.09	0	0.02
1981	8	25	0.02	0.66	0.2	0	0.24	0.44	0.22	0	0.03	0	0.02
1981	8	26	0.11	0.55	0.39	0.01	2.43	0.46	1.34	0	0.16	0	0.02
1981	8	27	0.04	0.01	0.49	0.01	0.76	0.08	0.09	0	0.06	0.03	0.68
1981	8	28	0.12	0.02	1	0.04	0.43	0.04	0.07	0	0.02	0	0.60
1981	8	29	1.12	0.34	2.68	0.23	0.06	0.19	0.02	0.04	0.04	0	0.20
1981	8	30	0.16	0.15	0.65	0.32	0.07	0.45	0	0.38	0.14	0	2.27
1981	8	31	0.06	0.21	0.18	0.4	0.13	3.4	0	0.28	0.15	0	0.61
1981	9	1	0.21	0.06	5.54	0.06	0.46	10.52	0.57	0.61	0.05	0	0.07
1981	9	2	0.14	0	3.34	0.24	0.36	1.43	0.19	3.18	0	0	0.08
1981	9	3	0.12	0	1.92	0.41	0.31	1.66	0.23	11.66	0	0	0.50
1981	9	4	0.01	0.02	0.98	0.69	1.1	7.42	0.41	13.02	0	0	0.86
1981	9	5	0	0.52	0.17	2.09	1.88	15.69	1.41	2.54	0	0	0.09
1981	9	6	0.12	0.82	0.71	5.14	0.44	2.15	0.26	4.32	0	0	0.31
1981	9	7	0.08	0.24	2.95	1.53	0.49	0.45	0.84	1.79	0.18	0	0.02
1981	9	8	0.49	0.3	1.14	0.2	0.89	2.28	3.19	0.67	0.93	0.18	0.05
1981	9	9	1.59	0.4	0.14	0.88	0.65	6.87	1.19	0.29	2.49	0	0.23
1981	9	10	3.11	0.31	0.04	1	0.16	28.57	3.29	0.55	0	0	0.37
1981	9	11	13.87	0.14	0.17	3.53	0	3.16	1.29	1.1	0.92	0	0.78
1981	9	12	1.78	0.18	0.14	9.37	0	17.5	0.5	0.44	2.17	0	1.22
